1460693662,20,1
1460693663,20,1
1460693664,20,1
1460693665,20,1
1460693666,20,1
1460693667,20,1
1460693668,20,1
1460693669,20,1
1460693670,20,1
1460693671,20,1
1460693672,20,1
1460693673,20,1
1460693674,20,1
1460693675,20,1
1460693676,20,1
1460693677,20,1
1460693678,20,1
1460693679,20,1
1460693680,20,1
1460693681,9,1
1460693682,20,1
1460693683,20,1
1460693684,5,1
1460693687,10,3
1460693688,10,1
1460693689,6,1
1460693690,7,1
1460693691,6,1
1460693692,16,1
1460693693,20,1
1460693694,20,1
1460693695,20,1
1460693696,20,1
1460693697,20,1
1460693698,20,1
1460693699,20,1
1460693700,20,1
1460693701,31,1
1460693702,36,1
1460693703,16,1
1460693704,27,1
1460693705,34,1
1460693706,34,1
1460693707,17,1
1460693708,20,1
1460693709,13,1
1460693710,19,1
1460693711,20,1
1460693712,20,1
1460693713,20,1
1460693714,20,1
1460693715,20,1
1460693716,20,1
1460693717,22,1
1460693718,32,1
1460693719,22,1
1460693720,20,1
1460693721,20,1
1460693722,20,1
1460693723,20,1
1460693724,20,1
1460693725,20,1
1460693726,20,1
1460693727,25,1
1460693728,20,1
1460693729,20,1
1460693730,20,1
1460693731,20,1
1460693732,20,1
1460693733,23,1
1460693734,21,1
1460693735,20,1
1460693736,20,1
1460693737,20,1
1460693738,20,1
1460693739,20,1
1460693740,23,1
1460693741,20,1
1460693742,20,1
1460693743,20,1
1460693744,20,1
1460693745,20,1
1460693746,20,1
1460693747,20,1
1460693748,20,1
1460693749,20,1
1460693750,20,1
1460693751,20,1
1460693752,1,1
1460693753,13,1
1460693754,20,1
1460693755,20,1
1460693756,20,1
1460693757,33,1
1460693758,40,1
1460693759,42,1
1460693760,40,1
1460693761,40,1
1460693762,40,1
1460693763,40,1
1460693764,36,1
1460693765,36,1
1460693766,40,1
1460693767,40,1
1460693768,40,1
1460693769,40,1
1460693770,40,1
1460693771,40,1
1460693772,40,1
1460693773,37,1
1460693774,23,1
1460693775,20,1
1460693776,26,1
1460693777,34,1
1460693778,40,1
1460693779,40,1
1460693780,39,1
1460693781,29,1
1460693782,20,1
1460693783,20,1
1460693784,20,1
1460693785,21,1
1460693786,33,1
1460693787,26,1
1460693788,20,1
1460693789,25,1
1460693790,28,1
1460693791,20,1
1460693792,23,1
1460693793,28,1
1460693794,22,1
1460693795,31,1
1460693796,30,1
1460693797,22,1
1460693798,20,1
1460693799,23,1
1460693800,22,1
1460693801,30,1
1460693802,23,1
1460693803,20,1
1460693804,20,1
1460693805,21,1
1460693806,20,1
1460693807,22,1
1460693808,21,1
1460693809,20,1
1460693810,20,1
1460693811,20,1
1460693812,20,1
1460693813,32,1
1460693814,40,1
1460693815,40,1
1460693816,40,1
1460693817,40,1
1460693818,40,1
1460693819,40,1
1460693820,40,1
1460693821,40,1
1460693822,40,1
1460693823,40,1
1460693824,40,1
1460693825,40,1
1460693826,40,1
1460693827,40,1
1460693828,40,1
1460693829,40,1
1460693830,38,1
1460693831,40,1
1460693832,34,1
1460693833,14,1
1460693834,18,1
1460693835,20,1
1460693836,20,1
1460693837,20,1
1460693838,16,1
1460693839,20,1
1460693840,16,1
1460693841,20,1
1460693842,19,1
1460693843,20,1
1460693844,9,1
1460693851,5,7
1460693852,11,1
1460693853,13,1
1460693854,18,1
1460693855,42,1
1460693856,34,1
1460693857,42,1
1460693858,40,1
1460693859,40,1
1460693860,40,1
1460693861,40,1
1460693862,40,1
1460693863,38,1
1460693864,18,1
1460693866,10,2
1460693868,2,2
1460693871,11,3
1460693872,16,1
1460693873,23,1
1460693874,40,1
1460693875,40,1
1460693876,40,1
1460693877,38,1
1460693878,40,1
1460693879,27,1
1460693880,38,1
1460693881,40,1
1460693882,40,1
1460693883,37,1
1460693884,30,1
1460693885,40,1
1460693886,40,1
1460693887,40,1
1460693888,40,1
1460693889,40,1
1460693890,40,1
1460693891,40,1
1460693892,40,1
1460693893,40,1
1460693894,40,1
1460693895,37,1
1460693896,40,1
1460693897,40,1
1460693898,40,1
1460693899,40,1
1460693900,42,1
1460693901,40,1
1460693902,40,1
1460693903,31,1
1460693904,20,1
1460693905,18,1
1460693906,11,1
1460693907,10,1
1460693912,6,5
1460693913,11,1
1460693924,7,11
1460693925,20,1
1460693926,20,1
1460693927,13,1
1460693951,15,24
1460693952,20,1
1460693953,9,1
1460693955,12,2
1460693956,20,1
1460693957,20,1
1460693958,20,1
1460693959,18,1
1460693960,11,1
1460693961,14,1
1460693962,14,1
1460693963,14,1
1460693964,20,1
1460693965,13,1
1460693966,4,1
1460693969,13,3
1460693970,19,1
1460693972,1,2
1460693973,17,1
1460693974,20,1
1460693975,20,1
1460693976,20,1
1460693977,20,1
1460693978,20,1
1460693979,4,1
1460693980,20,1
1460693981,19,1
1460693982,7,1
1460694000,12,18
1460694001,20,1
1460694002,20,1
1460694003,20,1
1460694004,20,1
1460694005,20,1
1460694006,11,1
1460694008,10,2
1460694009,20,1
1460694010,20,1
1460694011,8,1
1460694016,5,5
1460694017,8,1
1460694021,7,4
1460694022,20,1
1460694023,20,1
1460694024,20,1
1460694025,20,1
1460694026,16,1
1460694027,4,1
1460694028,20,1
1460694029,20,1
1460694030,20,1
1460694031,20,1
1460694032,20,1
1460694033,20,1
1460694034,20,1
1460694035,20,1
1460694036,20,1
1460694037,20,1
1460694038,20,1
1460694039,20,1
1460694040,20,1
1460694041,21,1
1460694042,18,1
1460694043,17,1
1460694044,21,1
1460694045,20,1
1460694046,20,1
1460694047,20,1
1460694048,20,1
1460694049,20,1
1460694050,20,1
1460694051,20,1
1460694052,20,1
1460694053,20,1
1460694054,20,1
1460694055,20,1
1460694056,20,1
1460694057,20,1
1460694058,20,1
1460694059,20,1
1460694060,20,1
1460694061,1,1
1460694062,1,1
1460694063,20,1
1460694064,20,1
1460694065,20,1
1460694066,20,1
1460694067,20,1
1460694068,20,1
1460694069,20,1
1460694070,20,1
1460694071,20,1
1460694072,20,1
1460694076,7,4
1460694077,9,1
1460694078,6,1
1460694079,8,1
1460694081,16,2
1460694082,20,1
1460694083,2,1
1460694088,6,5
1460694089,20,1
1460694090,20,1
1460694091,20,1
1460694092,9,1
1460694103,7,11
1460694104,20,1
1460694105,20,1
1460694106,20,1
1460694107,20,1
1460694108,20,1
1460694109,9,1
1460694114,20,5
1460694115,20,1
1460694116,1,1
1460694132,15,16
1460694133,20,1
1460694134,20,1
1460694135,20,1
1460694136,20,1
1460694137,21,1
1460694138,20,1
1460694139,20,1
1460694140,20,1
1460694141,12,1
1460694150,9,9
1460694151,20,1
1460694152,20,1
1460694153,20,1
1460694154,14,1
1460694155,20,1
1460694156,20,1
1460694157,20,1
1460694158,20,1
1460694159,20,1
1460694160,20,1
1460694161,20,1
1460694162,20,1
1460694163,20,1
1460694164,12,1
1460694166,11,2
1460694168,6,2
1460694169,9,1
1460694170,9,1
1460694171,3,1
1460694173,7,2
1460694174,20,1
1460694175,20,1
1460694176,20,1
1460694177,20,1
1460694178,20,1
1460694179,20,1
1460694180,20,1
1460694181,20,1
1460694182,20,1
1460694183,20,1
1460694184,20,1
1460694185,21,1
1460694186,20,1
1460694187,20,1
1460694188,20,1
1460694189,20,1
1460694190,20,1
1460694191,20,1
1460694192,20,1
1460694193,20,1
1460694194,20,1
1460694195,20,1
1460694196,20,1
1460694197,20,1
1460694198,20,1
1460694199,20,1
1460694200,20,1
1460694201,20,1
1460694202,20,1
1460694203,20,1
1460694204,20,1
1460694205,20,1
1460694206,20,1
1460694207,16,1
1460694208,20,1
1460694209,20,1
1460694210,20,1
1460694211,19,1
1460694214,1,3
1460694215,20,1
1460694216,15,1
1460694217,20,1
1460694218,20,1
1460694219,20,1
1460694220,20,1
1460694221,20,1
1460694222,20,1
1460694223,20,1
1460694224,20,1
1460694225,20,1
1460694226,20,1
1460694227,20,1
1460694228,20,1
1460694229,20,1
1460694230,20,1
1460694231,20,1
1460694232,21,1
1460694233,20,1
1460694234,19,1
1460694366,1,132
1460694368,15,2
1460694369,20,1
1460694370,19,1
1460694371,20,1
1460694372,20,1
1460694373,20,1
1460694374,21,1
1460694375,19,1
1460694377,3,2
1460694378,20,1
1460694379,20,1
1460694380,20,1
1460694381,20,1
1460694382,20,1
1460694383,20,1
1460694384,20,1
1460694385,20,1
1460694386,20,1
1460694387,9,1
1460694388,18,1
1460694392,5,4
1460694393,20,1
1460694394,20,1
1460694395,20,1
1460694396,20,1
1460694397,20,1
1460694398,20,1
1460694399,20,1
1460694400,15,1
1460694405,14,5
1460694406,20,1
1460694407,20,1
1460694408,20,1
1460694409,20,1
1460694410,20,1
1460694411,20,1
1460694412,20,1
1460694413,12,1
1460694414,3,1
1460694415,20,1
1460694416,20,1
1460694417,20,1
1460694418,22,1
1460694419,19,1
1460694420,20,1
1460694421,20,1
1460694422,20,1
1460694423,21,1
1460694424,20,1
1460694425,20,1
1460694426,15,1
1460694534,4,108
1460695222,2,688
1460695223,13,1
1460695224,20,1
1460695225,20,1
1460695226,7,1
1460695229,7,3
1460695230,20,1
1460695231,20,1
1460695232,20,1
1460695233,20,1
1460695234,20,1
1460695235,20,1
1460695236,20,1
1460695237,20,1
1460695238,19,1
1460695242,19,4
1460695243,20,1
1460695244,20,1
1460695245,20,1
1460695246,14,1
1460695277,16,31
1460695278,20,1
1460695279,20,1
1460695280,20,1
1460695281,20,1
1460695282,20,1
1460695283,20,1
1460695284,20,1
1460695285,20,1
1460695286,20,1
1460695287,20,1
1460695288,20,1
1460695289,20,1
1460695290,20,1
1460695291,20,1
1460695292,20,1
1460695293,20,1
1460695294,20,1
1460695295,20,1
1460695296,20,1
1460695297,20,1
1460695298,20,1
1460695299,20,1
1460695300,20,1
1460695301,20,1
1460695302,20,1
1460695303,20,1
1460695304,20,1
1460695305,20,1
1460695306,20,1
1460695307,20,1
1460695308,20,1
1460695309,20,1
1460695310,20,1
1460695311,20,1
1460695312,20,1
1460695313,20,1
1460695314,20,1
1460695315,20,1
1460695316,20,1
1460695317,20,1
1460695318,20,1
1460695319,20,1
1460695320,20,1
1460695321,20,1
1460695322,20,1
1460695323,20,1
1460695324,21,1
1460695325,20,1
1460695326,20,1
1460695327,20,1
1460695328,20,1
1460695329,20,1
1460695330,20,1
1460695331,20,1
1460695332,20,1
1460695333,20,1
1460695334,20,1
1460695335,20,1
1460695336,7,1
1460695348,12,12
1460695349,20,1
1460695350,20,1
1460695351,20,1
1460695352,20,1
1460695353,20,1
1460695354,20,1
1460695355,20,1
1460695357,3,2
1460695358,20,1
1460695359,20,1
1460695360,20,1
1460695361,20,1
1460695362,19,1
1460695363,3,1
1460695364,20,1
1460695365,20,1
1460695366,20,1
1460695367,20,1
1460695368,20,1
1460695369,21,1
1460695370,20,1
1460695371,20,1
1460695372,20,1
1460695373,20,1
1460695374,20,1
1460695375,20,1
1460695376,20,1
1460695377,20,1
1460695378,20,1
1460695379,20,1
1460695380,20,1
1460695381,20,1
1460695382,20,1
1460695383,20,1
1460695384,20,1
1460695385,20,1
1460695386,20,1
1460695387,9,1
1460695388,10,1
1460695389,20,1
1460695390,19,1
1460695391,20,1
1460695392,20,1
1460695393,20,1
1460695394,20,1
1460695395,20,1
1460695396,20,1
1460695397,20,1
1460695398,20,1
1460695399,20,1
1460695400,20,1
1460695401,20,1
1460695402,20,1
1460695403,20,1
1460695404,20,1
1460695405,20,1
1460695406,20,1
1460695407,20,1
1460695408,20,1
1460695409,20,1
1460695410,20,1
1460695411,20,1
1460695412,20,1
1460695413,20,1
1460695414,12,1
1460695441,2,27
1460695442,20,1
1460695443,20,1
1460695444,6,1
1460695490,14,46
1460695491,20,1
1460695492,20,1
1460695493,20,1
1460695494,20,1
1460695495,20,1
1460695496,20,1
1460695497,20,1
1460695498,20,1
1460695499,20,1
1460695500,20,1
1460695501,20,1
1460695502,20,1
1460695503,20,1
1460695504,20,1
1460695505,20,1
1460695506,20,1
1460695507,14,1
1460695508,7,1
1460695509,11,1
1460695510,20,1
1460695511,20,1
1460695512,21,1
1460695513,20,1
1460695514,20,1
1460695515,20,1
1460695516,20,1
1460695517,20,1
1460695518,20,1
1460695519,20,1
1460695520,20,1
1460695521,20,1
1460695522,15,1
1460695523,11,1
1460695524,20,1
1460695525,20,1
1460695526,20,1
1460695527,20,1
1460695528,20,1
1460695529,20,1
1460695530,20,1
1460695531,20,1
1460695532,20,1
1460695533,20,1
1460695534,20,1
1460695535,20,1
1460695536,20,1
1460695537,20,1
1460695538,20,1
1460695539,20,1
1460695540,20,1
1460695541,20,1
1460695542,20,1
1460695543,20,1
1460695544,20,1
1460695545,16,1
1460695546,20,1
1460695547,20,1
1460695548,20,1
1460695549,20,1
1460695550,20,1
1460695551,20,1
1460695552,20,1
1460695553,20,1
1460695554,20,1
1460695555,20,1
1460695556,20,1
1460695557,20,1
1460695558,20,1
1460695559,20,1
1460695560,21,1
1460695561,20,1
1460695562,20,1
1460695563,20,1
1460695564,20,1
1460695565,20,1
1460695566,20,1
1460695567,20,1
1460695568,20,1
1460695569,20,1
1460695570,20,1
1460695571,20,1
1460695572,20,1
1460695573,20,1
1460695574,20,1
1460695575,20,1
1460695576,16,1
1460695577,16,1
1460695578,20,1
1460695579,20,1
1460695580,20,1
1460695581,17,1
1460695583,3,2
1460695584,20,1
1460695585,20,1
1460695586,20,1
1460695587,20,1
1460695588,20,1
1460695589,20,1
1460695590,20,1
1460695591,20,1
1460695592,20,1
1460695593,20,1
1460695594,20,1
1460695595,20,1
1460695596,20,1
1460695597,20,1
1460695598,20,1
1460695599,20,1
1460695600,20,1
1460695601,20,1
1460695602,20,1
1460695603,20,1
1460695604,20,1
1460695605,20,1
1460695606,20,1
1460695607,21,1
1460695608,20,1
1460695609,20,1
1460695610,20,1
1460695611,17,1
1460695615,15,4
1460695616,20,1
1460695617,20,1
1460695618,20,1
1460695619,20,1
1460695620,20,1
1460695621,20,1
1460695622,20,1
1460695623,20,1
1460695624,20,1
1460695625,20,1
1460695626,20,1
1460695627,20,1
1460695628,20,1
1460695629,20,1
1460695630,20,1
1460695631,20,1
1460695632,10,1
1460695634,6,2
1460695635,20,1
1460695636,20,1
1460695637,17,1
1460695638,7,1
1460695639,20,1
1460695640,20,1
1460695641,18,1
1460695642,18,1
1460695643,20,1
1460695644,20,1
1460695645,20,1
1460695646,20,1
1460695647,20,1
1460695648,20,1
1460695649,20,1
1460695650,20,1
1460695651,20,1
1460695652,20,1
1460695653,16,1
1460695654,11,1
1460695655,7,1
1460695658,2,3
1460695659,4,1
1460695660,18,1
1460695661,20,1
1460695662,7,1
1460695663,20,1
1460695664,20,1
1460695665,20,1
1460695666,20,1
1460695667,20,1
1460695668,20,1
1460695669,20,1
1460695670,20,1
1460695671,20,1
1460695672,20,1
1460695673,20,1
1460695674,20,1
1460695675,20,1
1460695676,20,1
1460695677,20,1
1460695678,20,1
1460695679,20,1
1460695680,20,1
1460695681,20,1
1460695682,20,1
1460695683,20,1
1460695684,20,1
1460695685,20,1
1460695686,20,1
1460695687,20,1
1460695688,20,1
1460695689,20,1
1460695690,20,1
1460695691,20,1
1460695692,20,1
1460695693,20,1
1460695694,20,1
1460695695,20,1
1460695696,20,1
1460695697,20,1
1460695698,20,1
1460695699,20,1
1460695700,20,1
1460695701,20,1
1460695702,20,1
1460695703,20,1
1460695704,21,1
1460695705,19,1
1460695706,3,1
1460695707,8,1
1460695710,4,3
1460695711,5,1
1460695712,20,1
1460695713,20,1
1460695714,20,1
1460695715,20,1
1460695716,20,1
1460695717,20,1
1460695718,20,1
1460695719,20,1
1460695720,20,1
1460695721,20,1
1460695722,20,1
1460695723,20,1
1460695724,20,1
1460695725,20,1
1460695726,20,1
1460695727,20,1
1460695728,20,1
1460695729,1,1
1460695763,20,34
1460695764,20,1
1460695765,20,1
1460695766,20,1
1460695767,20,1
1460695768,20,1
1460695769,20,1
1460695770,20,1
1460695771,20,1
1460695772,20,1
1460695773,20,1
1460695774,20,1
1460695775,20,1
1460695776,20,1
1460695777,20,1
1460695778,20,1
1460695779,20,1
1460695780,20,1
1460695781,20,1
1460695782,20,1
1460695783,20,1
1460695784,20,1
1460695785,20,1
1460695786,20,1
1460695787,20,1
1460695788,20,1
1460695789,20,1
1460695790,20,1
1460695791,20,1
1460695792,20,1
1460695793,20,1
1460695794,13,1
1460695795,20,1
1460695796,18,1
1460695851,13,55
1460695852,20,1
1460695853,20,1
1460695854,20,1
1460695855,20,1
1460695856,20,1
1460695857,20,1
1460695858,20,1
1460695859,20,1
1460695860,20,1
1460695861,20,1
1460695862,20,1
1460695863,20,1
1460695864,20,1
1460695865,20,1
1460695866,19,1
1460695867,11,1
1460695868,20,1
1460695869,20,1
1460695870,20,1
1460695871,20,1
1460695872,20,1
1460695873,20,1
1460695874,20,1
1460695875,20,1
1460695876,20,1
1460695877,20,1
1460695878,20,1
1460695879,20,1
1460695880,20,1
1460695881,20,1
1460695882,20,1
1460695883,20,1
1460695884,20,1
1460695885,20,1
1460695886,20,1
1460695887,20,1
1460695888,20,1
1460695889,20,1
1460695890,20,1
1460695891,20,1
1460695892,21,1
1460695893,20,1
1460695894,20,1
1460695895,20,1
1460695896,20,1
1460695897,20,1
1460695898,20,1
1460695899,20,1
1460695900,20,1
1460695901,20,1
1460695902,20,1
1460695903,20,1
1460695904,20,1
1460695905,20,1
1460695906,20,1
1460695907,20,1
1460695908,20,1
1460695909,20,1
1460695910,20,1
1460695911,20,1
1460695912,20,1
1460695913,20,1
1460695914,20,1
1460695915,20,1
1460695916,20,1
1460695917,20,1
1460695918,20,1
1460695919,20,1
1460695920,20,1
1460695921,20,1
1460695922,20,1
1460695923,20,1
1460695924,20,1
1460695925,20,1
1460695926,20,1
1460695927,20,1
1460695928,20,1
1460695929,20,1
1460695930,20,1
1460695931,4,1
1460695935,10,4
1460695936,20,1
1460695937,1,1
1460695938,2,1
1460695939,16,1
1460695949,4,10
1460695950,16,1
1460695951,20,1
1460695952,20,1
1460695953,20,1
1460695954,17,1
1460695973,5,19
1460695974,20,1
1460695975,20,1
1460695976,20,1
1460695977,13,1
1460695998,18,21
1460695999,20,1
1460696000,20,1
1460696001,20,1
1460696002,6,1
1460696032,10,30
1460696033,20,1
1460696034,20,1
1460696035,21,1
1460696036,20,1
1460696037,20,1
1460696038,20,1
1460696039,20,1
1460696040,20,1
1460696041,20,1
1460696042,20,1
1460696043,20,1
1460696044,20,1
1460696045,20,1
1460696046,20,1
1460696047,20,1
1460696048,20,1
1460696049,20,1
1460696050,20,1
1460696051,20,1
1460696052,20,1
1460696053,8,1
1460696055,17,2
1460696056,4,1
1460696057,17,1
1460696058,16,1
1460696059,11,1
1460696060,8,1
1460696061,20,1
1460696062,17,1
1460696063,20,1
1460696064,20,1
1460696065,20,1
1460696066,16,1
1460696067,11,1
1460696068,2,1
1460696069,13,1
1460696070,20,1
1460696071,20,1
1460696072,20,1
1460696073,20,1
1460696074,20,1
1460696075,20,1
1460696076,20,1
1460696077,20,1
1460696078,20,1
1460696079,20,1
1460696080,20,1
1460696081,20,1
1460696082,21,1
1460696083,20,1
1460696084,20,1
1460696085,20,1
1460696086,20,1
1460696087,20,1
1460696088,20,1
1460696089,20,1
1460696090,20,1
1460696091,16,1
1460696092,9,1
1460696098,1,6
1460696099,20,1
1460696100,20,1
1460696101,20,1
1460696102,20,1
1460696103,20,1
1460696104,20,1
1460696105,20,1
1460696106,20,1
1460696107,20,1
1460696108,20,1
1460696109,20,1
1460696110,20,1
1460696111,20,1
1460696112,20,1
1460696113,19,1
1460696118,2,5
1460696119,20,1
1460696120,20,1
1460696121,20,1
1460696122,20,1
1460696123,20,1
1460696124,20,1
1460696125,20,1
1460696126,20,1
1460696127,20,1
1460696128,20,1
1460696129,20,1
1460696130,21,1
1460696131,20,1
1460696132,20,1
1460696133,20,1
1460696134,20,1
1460696135,20,1
1460696136,20,1
1460696137,20,1
1460696138,20,1
1460696139,20,1
1460696140,20,1
1460696141,20,1
1460696142,20,1
1460696143,20,1
1460696144,20,1
1460696145,20,1
1460696146,20,1
1460696147,20,1
1460696148,20,1
1460696149,20,1
1460696150,20,1
1460696151,20,1
1460696152,20,1
1460696153,20,1
1460696154,20,1
1460696155,20,1
1460696156,20,1
1460696157,20,1
1460696158,20,1
1460696159,20,1
1460696160,20,1
1460696161,20,1
1460696162,20,1
1460696163,20,1
1460696164,20,1
1460696165,20,1
1460696166,20,1
1460696167,20,1
1460696168,20,1
1460696169,20,1
1460696170,20,1
1460696171,20,1
1460696172,20,1
1460696173,20,1
1460696174,20,1
1460696175,20,1
1460696176,20,1
1460696177,21,1
1460696178,20,1
1460696179,20,1
1460696180,20,1
1460696181,20,1
1460696182,20,1
1460696183,20,1
1460696184,5,1
1460696213,8,29
1460696214,20,1
1460696215,17,1
1460696216,20,1
1460696217,20,1
1460696218,20,1
1460696219,20,1
1460696220,20,1
1460696221,20,1
1460696222,20,1
1460696223,20,1
1460696224,21,1
1460696225,20,1
1460696226,20,1
1460696227,20,1
1460696228,20,1
1460696229,20,1
1460696230,20,1
1460696231,20,1
1460696232,20,1
1460696233,20,1
1460696234,20,1
1460696235,20,1
1460696236,20,1
1460696237,20,1
1460696238,20,1
1460696239,20,1
1460696240,20,1
1460696241,20,1
1460696242,20,1
1460696243,20,1
1460696244,20,1
1460696245,20,1
1460696246,20,1
1460696247,20,1
1460696248,20,1
1460696249,20,1
1460696250,20,1
1460696251,20,1
1460696252,20,1
1460696253,20,1
1460696254,14,1
1460696255,4,1
1460696256,20,1
1460696257,19,1
1460696258,3,1
1460696259,1,1
1460696260,20,1
1460696261,20,1
1460696262,20,1
1460696263,20,1
1460696264,20,1
1460696265,20,1
1460696266,20,1
1460696267,20,1
1460696268,20,1
1460696269,20,1
1460696270,20,1
1460696271,21,1
1460696272,20,1
1460696273,20,1
1460696274,20,1
1460696275,20,1
1460696276,20,1
1460696277,20,1
1460696278,14,1
1460696279,1,1
1460696312,6,33
1460696313,20,1
1460696314,20,1
1460696315,20,1
1460696316,20,1
1460696317,20,1
1460696318,20,1
1460696319,21,1
1460696320,20,1
1460696321,20,1
1460696322,20,1
1460696323,20,1
1460696324,20,1
1460696325,20,1
1460696326,20,1
1460696327,18,1
1460696328,5,1
1460696329,14,1
1460696330,20,1
1460696331,20,1
1460696332,20,1
1460696333,20,1
1460696334,20,1
1460696335,20,1
1460696336,20,1
1460696337,20,1
1460696338,20,1
1460696339,20,1
1460696340,20,1
1460696341,20,1
1460696342,20,1
1460696343,20,1
1460696344,20,1
1460696345,20,1
1460696346,20,1
1460696347,20,1
1460696348,20,1
1460696349,20,1
1460696350,20,1
1460696351,20,1
1460696352,20,1
1460696353,20,1
1460696354,20,1
1460696355,20,1
1460696356,20,1
1460696357,20,1
1460696358,20,1
1460696359,20,1
1460696360,20,1
1460696361,20,1
1460696362,20,1
1460696363,20,1
1460696364,20,1
1460696365,1,1
1460696367,9,2
1460696368,20,1
1460696369,20,1
1460696370,18,1
1460696371,20,1
1460696372,2,1
1460696381,3,9
1460696382,20,1
1460696383,20,1
1460696384,20,1
1460696385,20,1
1460696386,20,1
1460696387,20,1
1460696388,20,1
1460696389,20,1
1460696390,20,1
1460696391,20,1
1460696392,20,1
1460696393,20,1
1460696394,20,1
1460696395,20,1
1460696396,20,1
1460696397,20,1
1460696398,20,1
1460696399,20,1
1460696400,20,1
1460696401,20,1
1460696402,19,1
1460696403,20,1
1460696404,14,1
1460696412,9,8
1460696413,20,1
1460696414,21,1
1460696415,20,1
1460696416,20,1
1460696417,20,1
1460696418,20,1
1460696419,20,1
1460696420,20,1
1460696421,20,1
1460696422,20,1
